drug_id	smiles
drug_5318999	COC1=C(C=CC(=C1O)O)/C=C/C(=O)C2=CC=C(C=C2)O
drug_92536013	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC[P@](=O)(OC)F
drug_4580358	CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O
drug_386851	CCCCCCC1C2CCC3C(CCC(C3(O2)O1)O)O
drug_26840	CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)O
drug_5702541	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNC/C=C/C3=CC=C(C=C3)Br.Cl.Cl
drug_2242	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N
drug_800	C1=CC=C2C(=C1)C(=CN2)CC=O
drug_19371515	CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1
drug_2161	CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
drug_5311147	C1C2CC3CC1CC(C2)(C3)CN4C5=CC=CC=C5N(C(=O)[C@@H](C4=O)NC(=O)NC6=CC=CC=C6)C7=CC=CC=C7
drug_92779	CC(C)CC(C(=O)O)O
drug_9904	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34
drug_60963	C1[C@@H]2C3C([C@H]1C4C2O4)[C@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl
drug_4624	C1=C(C(=CC(=C1O)O)O)CCN
drug_170345	CCOC(=O)[C@H](CC1=CC(=C(C=C1)O)O)N
drug_6483718	C1=CC=C(C=C1)C(CCC(=O)O)O
drug_3444	C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br
drug_527	CCC=O
drug_19649	C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O
drug_65217	COC(=O)C1=CC=CC=C1C2=C3C=CC(=[NH2+])C=C3OC4=C2C=CC(=C4)N.[Cl-]
drug_169910	CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2.C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O
drug_121935	CC(C)CCC[C@@](C)([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O
drug_60857	CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3
drug_6323327	CC(=O)N(CCCC1C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NCC(=O)N1)CCCN(C(=O)C)O)CCCN(C(=O)C)O)O
drug_122651	CC[C@H](C)[C@@H]1[C@H](CC(=O)O[C@H](C(=O)[C@@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(=O)[C@H](C)O)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O
drug_44631912	CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
drug_3033829	CC1=C(C=C(C=C1)Cl)NC(=S)NCC(C)C
drug_383414	CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O
drug_13637	C1=CC=C(C(=C1)C(=O)NN)O
drug_222528	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
drug_5877	C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O
drug_135565884	C=CC(=O)N1CCC(CC1)[C@@H]2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N
drug_132961	C[C@@H](C1=CC=CC=C1OC)C(=O)N2C[C@@H]3[C@H](C2)C(CC[C@]3(C4=CC=CC=C4OC)O)(C5=CC=CC=C5)C6=CC=CC=C6
drug_125108	CCOC1(CC1)NC(=O)C2=CC=CC=C2
drug_24831714	CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)SC)O)O)O)Cl
drug_51634	CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O
drug_24458	Cl[Fe]Cl
drug_119478	CN1[C@H]2CC[C@@H]1C(=CC2)C(=O)OC
drug_5196	C(=O)(N)NN
drug_6336554	O.O.O.[Na].[Al].[Si].[K].[Ca]
drug_912	CNCCC1=CN=CN1
drug_135539	CC1=CC(=C(C=C1)N(CC(=O)[O-])CC(=O)[O-])OCC2=NC3=C(C=C(C=C3C=C2)OC)N(CC(=O)[O-])CC(=O)[O-].[K+].[K+].[K+].[K+]
drug_6398969	CC(=NO)C(=O)C
drug_6032	C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N
drug_5343	CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)N
drug_957	CCCCCCCCO
drug_91865076	C1C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CCCCN)CCCCN)CCCNC(=O)N)CC3=CC=C(C=C3)O)NC(=O)[C@H](CC4=CC5=CC=CC=C5C=C4)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)C6=CC=C(C=C6)F)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)CCCNC(=O)N)CCCNC(=N)N)CC7=CC=C(C=C7)O
drug_4350	C1CC(N(C1)C(=O)C2CCCN2C(=O)OCC3=CC=CC=C3)C=O
drug_6511	CC[Pb](CC)(CC)CC
drug_219101	C[C@@H]([C@H](C1=CC=C(C=C1)O)O)N2CCC(CC2)(C3=CC=CC=C3)O
drug_23703285	CC(=O)OCC1=C(N2[C@H]([C@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)[O-].[Na+]
drug_24683	C1=CC(=C(C=C1Cl)Cl)OCC(=O)O.C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O
drug_135440402	COC1=C(C=CC(=C1)/C=C/C2=CC(=NN2C3=CC=CC=C3)/C=C/C4=CC(=C(C=C4)O)OC)O
drug_176405	CC(C)OP(=O)(C(CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)P(=O)(OC(C)C)OC(C)C)OC(C)C
drug_5284650	C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)O
drug_5282494	CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO
drug_445114	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OP(=O)(N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O)O)O)O)O
drug_12555	CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3
drug_7784	CCCCOC(=O)CCCCC(=O)OCCCC
drug_62642	CCCCCCCCCCCCCCCCCC(=O)OCC1CO1
drug_51683	C1C[C@H]([C@@H]2[C@@H]([C@@H](CN2C1)O)O)O
drug_3225	C1CC2C(C(C1O2)C(=O)O)C(=O)O
drug_3206	CCCCCCC(C(C)O)N1C=NC2=C(N=CN=C21)N
drug_5486195	CN1C=CC(=C2C3=NC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=[N+](C=C7)C)C8=CC=[N+](C=C8)C)C=C4)C9=CC=[N+](C=C9)C)C=C3)C=C1.[Mn+3]
drug_135269	CCCCC(=O)OC1=CC=CC=C1C(=O)O
drug_68578	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4OC)O
drug_5464078	CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CC=C(C)C)O)C
drug_9955789	CN1CCCC[C@@H]1CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CC=C4I
drug_72724	C[C@H]1CCC[C@]2(C1=C[C@H]3[C@@H](C2)OC(=O)C3=C)C
drug_17513	C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N
drug_2518	C1=CC(=C(C=C1C=CC(=O)O)O)O
drug_108047	C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl.Cl
drug_72116	C1=CC2=C(C(=C1)O)C(=O)C3=C(C=CC4=C3C2=NN4CCNCCO)NCCNCCO
drug_8293	COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N
drug_24978557	OO.OO.OO.[O-][V](=O)([O-])[O-].[Na+].[Na+].[Na+]
drug_5479494	CCC1=C(C2=CC3=C(C(=C(N3)C=C4[C@H]([C@@H](C(=N4)C(=C5C(=C(C(=N5)C=C1N2)C)C(=O)O)CC(=O)O)CCC(=O)O)C)C)C=C)C
drug_2898	CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C
drug_33	C(C=O)Cl
drug_5344	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N
drug_6327	CCl
drug_4205	CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
drug_135659059	CCCC1=CC(=C2C(=C(C3=CC(=O)C=C(C3=C2O1)OC)OC)O)O
drug_25066467	CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=C(C=C(C=C2)OC3=CC(=NC=C3)C(=O)NC)F)C4=CC5=C(C=C4)N=CC=C5
drug_107848	COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
drug_56959	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
drug_135464366	C1[C@@H]([C@H](OC2=C1C3=C4C(=C2)OC5=CC(=O)C(=CC5=C4C=C(O3)O)O)C6=CC(=C(C=C6)O)O)O
drug_65492	C[C@@H](C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
drug_6115	C1=CC=C(C=C1)N
drug_23700083	C1=NC2=C(N1COC(CO)CO)N=C(N=C2[O-])N.[Na+]
drug_9433	CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
drug_11409499	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)CNS(=O)(=O)C)C(=O)OC)OC
drug_1746	C1=CC2=C(C=C(S2)C(=[NH2+])N)C(=C1)I
drug_227456	CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O.CC(=O)O
drug_129661025	CCCC(N1C2=CC=CC=C2OC3=C1C=C(C=C3)Cl)N(CC)CC
drug_246876	C[C@]12CC[C@H]3[C@H]([C@@H]1CC(=O)C2=O)CCC4=C3C=CC(=C4)O
drug_3055171	C1CC(C1)N([C@@H]2CC3=C(C=CC(=C3OC2)F)C(=O)N)C4CCC4
drug_2727594	CCCCC1=CC(=C(C=C1)N=CNO)C
drug_22833565	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@H]2[C@@H]([C@H]([C@@H](O[C@@H]2C(=O)O)O[C@H]3[C@@H]([C@H]([C@H](O[C@@H]3O)O[C@H]4[C@@H]([C@H](C(O[C@H]4C(=O)O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)CS(=O)(=O)O)O)O)COS(=O)(=O)O)O)O
drug_6917864	C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C
drug_16132255	C[C@H]([C@@H](C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C=S)C(=O)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C=S)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C=S)NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CS)N)O
drug_1117	[O-]S(=O)(=O)[O-]
drug_57347	C1CN(CCN1CCNC(=O)C2=CC=C(C=C2)F)C3=C4C(=CC=C3)O[C@H](CO4)CO
drug_4680	COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
drug_3852	CCC(C)C(COC(CC1=CC=CC=C1)C(=O)NC(CCS(=O)(=O)C)C(=O)OC(C)C)NCC(CS)N
drug_33032	C(CC(=O)O)[C@@H](C(=O)O)N
drug_66011	C1=CC(=CC=C1CBr)[N+](=O)[O-]
drug_5280343	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
drug_114873	CCCCCCCC[C@@H]1[C@H](CCCO1)CCCCCCC
drug_128107	C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4C5=CC(=O)OC5)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O
drug_3501942	CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
drug_13436	C1=CC=C(C=C1)SSC2=CC=CC=C2
drug_13559281	CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
drug_65275	COC1=NC(=NC2=C1NC=N2)N
drug_6098	CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
drug_4278	CN(C)C(=O)N=NC(=O)N(C)C
drug_446	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)CO
drug_12130	CCCN(CCC)N=O
drug_935	[Ni]
drug_3332	C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O
drug_11499245	B1(C2=C(CO1)C=C(C=C2)F)O
drug_60961	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
drug_100097	C1=C(NC=N1)CC(C(=O)O)NC(=O)CNC(=O)CN
drug_62690	C(=O)=O.O=O
drug_10208	CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O
drug_17534	C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N
drug_643991	O.O.O.O.O.O.[Mg+2].[Cl-].[Cl-]
drug_516892	C(=O)(O)[O-].[Na+]
drug_6544	CC1=CC(=O)CC(C1)(C)C
drug_24858111	CC1=CC(=NC(=N1)N)NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=CC=NC5=CC=CC=C54
drug_104944	C1=CC2C(O2)C=C1
drug_3030	COC1=C(C=CC(=C1C(=O)O)Cl)Cl
drug_99950	CCCCCCCCCCCCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3O)C)O)CO)C4C1(C4(C)C)OC(=O)C)O)C
drug_11632731	CC1(C(=O)N(C(=S)N1CCCS(=O)(=O)N)C2=CC(=C(C=C2)C#N)Cl)C
drug_16070041	C1=CC=C2C(=C1)C3=C(C=CC(=C3)Cl)C4=C2N=C(N4)C5=C(C=CC=C5C#N)C#N
drug_44589122	CNC(=O)COC(=O)N1CCC(CC1)CCC2=CC=C(C=C2)Cl
drug_5533	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl
drug_129846570	CC(C)CC1=CC=C(C=C1)C(C)(C(=O)O)P(=O)=O
drug_17730	C1=CC(=CC=C1N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O)S(=O)(=O)[O-].[Na+].[Na+]
drug_5469565	C1=CC=NC(=C1)/C=N/NC(=O)C2=CC=NC=C2
drug_214339	C1[C@H](SC(=C(C#N)N2C=CN=C2)S1)C3=C(C=C(C=C3)Cl)Cl
drug_4138	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
drug_99771	CC1(C2CC34CCCN3C(=O)C2(CC15C(=O)C6=CC=CC=C6N5)NC4=O)C
drug_2678	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
drug_12560	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
drug_2882	C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O
drug_9837935	CCCC(=O)OCOP(=O)(OCC)OCC
drug_5328552	C1=CC(=C(C=C1O)/C=C/NC=O)O
drug_57242	CCCN1CCC[C@H]2[C@H]1CC3=CN=C(N=C3C2)N
drug_6900	C[N+](C)(C)CCO.[C@@H]([C@H](C(=O)[O-])O)(C(=O)O)O
drug_9881506	CCCCCCCC[C@@H]1[C@H](C(=C)C(=O)O1)C(=O)O
drug_4173	CC1=NC=C(N1CCO)[N+](=O)[O-]
drug_6451164	CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)/C=C/C#N
drug_11606	CC(=O)OCN=[N+](C)[O-]
drug_11211116	CCCC(=O)N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
drug_56841871	CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C6=C(C=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.C1CN(P(=O)(OC1)NCCCl)CCCl
drug_5486830	C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C.C(=CC(=O)O)C(=O)O
drug_4578	C1=CC=C(C=C1)COC2=NC(=NC3=C2NC=N3)N
drug_14783	S=[Cd]
drug_36662	CN1CCC(C(C1)C(=O)C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)O.Cl
drug_148121	C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
drug_103500	CSC=CCCN=C=S
drug_5362487	[S]
drug_5281404	CC1=NC=CC2=C1NC3=CC=CC=C23
drug_42642645	COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
drug_135449333	CC1=CC=C(C=C1)CN2C(=O)NC(=N2)CCCC3=CC=C(C=C3)OC(C)(C)C(=O)O
drug_11769	C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-]
drug_107647	C(C(=O)O)C(C(C(=O)O)F)(C(=O)O)O
drug_3752	C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl
drug_58124399	CC(C)(C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F
drug_135398748	C1=NC2=C(N1CCC(CO)CO)N=C(NC2=O)N
drug_14085	C=CC1=CC=C(C=C1)Cl
drug_161056	[Cl-].[Cl-].[Cl-].[Cl-].[Pd+2]
drug_5772	C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCCN)C(=O)NCC(=O)N
drug_37083	CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=CC(=NO)CC[C@H]34
drug_9756	CC(=O)[O-].CC(=O)[O-].[Ni+2]
drug_3342	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
drug_24414	[O-]S(=O)(=O)[O-].[Ba+2]
drug_5282362	C1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)O
drug_53024	CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-].[Na+].[Na+]
drug_44187	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O
drug_6610273	CCCCCCCCCCCCCCC[C@H]([C@H](CO)NC(=O)C)O
drug_1256	CC(=C)C1CCC(=CC1)C(=O)O
drug_5335	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
drug_114976	C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN[C@@H]3CC6=C5C(=C(C=C6)O)O4)OC)(C(C)(C)C)O
drug_337359	C1COC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F
drug_381594	C1=CC2=C(C(=O)C(=CC2=O)NCCC3=CC(=C(C(=C3)Br)O)Br)N=C1
drug_122253	CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OCC2=CC=CC=C2)CO)O)O
drug_5379	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
drug_446155	CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C3=CC=C(C=C3)F
drug_3038	C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
drug_9911907	CCC1=C(N2C=CC=C(C2=C1C(=O)C(=O)N)OCC(=O)O)CC3=CC=CC=C3C4=CC=CC=C4
drug_135460973	CN1C=[N+](C2=C1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O
drug_76379	C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O)Cl
drug_126388	CN(CCC1=CC(=C(C=C1)Cl)Cl)CCN2CCCC2
drug_72155	CC1(CN(C1)CCN2CCN(C2=O)C3=CC(=CC=C3)Cl)C
drug_2552	CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O
drug_622948	C1CC2=C(C=C(C=C2OC1C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O)O
drug_16683018	CC(C(=O)O[Al](OC(=O)C(C)O)OC(=O)C(C)O)O
drug_65720	C1C(C(=O)NO1)N=CC2=CC=C(C=C2)C=NC3CONC3=O
drug_77217128	CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)[O-])O)O)C3=CC=C(C=C3)F.O.[Na+]
drug_57379345	CC1=CC(=C(C=C1C2CCNCC2)OC(C)C)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)C(C)C)Cl
drug_5359597	[O-][O]
drug_5460314	C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
drug_853	C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
drug_443958	CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6
drug_55884	CC(C)(CNC(=O)N)NCC(COC(=O)C1=CC=CC=C1F)O.OS(=O)(=O)O
drug_135491728	CC/C(=N\OC/C=C/Cl)/C1=C(CC(CC1=O)CC(C)SCC)O
drug_46926973	CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
drug_11876263	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CC[C@]34C
drug_44449087	C[C@@](COC1=C(C=CC(=C1)C#N)C(F)(F)F)(C#N)NC(=O)C2=CC=C(C=C2)SC(F)(F)F
drug_2310	CCC1(CC(=O)NC(=O)C1)C
drug_287291	CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C
drug_135659055	CC1=NC=C(C(=C1O)/C=N/NC(=O)CC[C@@H](C(=O)O)N)COP(=O)(O)O
drug_16129688	CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C
drug_9909448	CNC(=O)C1=CC2=C(C=C1)[C@@H](OCC2)CCN3CCN(CC3)C4=CC=C(C=C4)OC
drug_24961094	C1CCC(CC1)N(CCNCCC2=C3C(=C(C=C2)O)NC(=O)CO3)C(=O)CCNCCC4=CC(=C(C=C4)Cl)Cl
drug_9821250	CCCN(CCC)C1=CC(=NC2=C(C(=NN12)C)C3=CN=C(C=C3C)N(C)C)C
drug_13588	C1CC(=O)C=C1
drug_71511839	C[C@H](C(=O)N[C@H](CCCN=C(N)N)C(=O)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@@H](C(=O)O)N)NC(=O)C
drug_21100	CNCC(C1=CC(=C(C=C1)O)OC)O
